order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price
1701892,2019-10-14,15594,Jakarta Pusat,DKI Jakarta,P3415,BRAND_S,2,2200000
1668163,2019-07-03,14561,Bogor,Jawa Barat,P1753,BRAND_H,12,450000
1716919,2019-11-17,17841,Jakarta Utara,DKI Jakarta,P2441,BRAND_P,1,205000
1699198,2019-10-07,16141,Jakarta Barat,DKI Jakarta,P0931,BRAND_C,4,1395000
1703722,2019-10-17,18172,Purwokerto,Jawa Tengah,P0169,BRAND_A,4,1325000
1741918,2019-12-30,17254,Surakarta,Jawa Tengah,P0553,BRAND_B,2,159000
1732573,2019-12-15,16905,Yogyakarta,Yogyakarta,P0219,BRAND_A,1,1045000
1724179,2019-12-01,14664,Tangerang,Banten,P2414,BRAND_P,6,149000
1693891,2019-09-20,13644,Yogyakarta,Yogyakarta,P3433,BRAND_S,2,5945000
1688776,2019-09-04,17389,Malang,Jawa Timur,P4070,BRAND_W,12,4475000
1715002,2019-11-12,14554,Yogyakarta,Yogyakarta,P2494,BRAND_P,3,1045000
1710652,2019-11-03,17323,Jakarta Pusat,DKI Jakarta,P0090,BRAND_A,3,310000
1733227,2019-12-16,13755,Malang,Jawa Timur,P0055,BRAND_A,3,520000
1709155,2019-10-31,15837,Yogyakarta,Yogyakarta,P1867,BRAND_J,12,520000
1705546,2019-10-22,14466,Surabaya,Jawa Timur,P0758,BRAND_C,10,695000
1702975,2019-10-16,14428,Yogyakarta,Yogyakarta,P1788,BRAND_H,4,1325000
1710766,2019-11-04,17648,Bogor,Jawa Barat,P2567,BRAND_P,4,3494000
1687552,2019-08-30,15719,Jakarta Barat,DKI Jakarta,P1914,BRAND_J,1,740000
1736779,2019-12-22,18156,Malang,Jawa Timur,P2935,BRAND_R,1,1500000
1732663,2019-12-15,15533,Jakarta Utara,DKI Jakarta,P0144,BRAND_A,3,145000
1709539,2019-10-31,13422,Malang,Jawa Timur,P2421,BRAND_P,24,159000
1701556,2019-10-13,16370,Semarang,Jawa Tengah,P2000,BRAND_L,5,1045000
1705039,2019-10-21,14096,Surakarta,Jawa Tengah,P3267,BRAND_S,9,873000
1698862,2019-10-06,17218,Malang,Jawa Timur,P0168,BRAND_A,2,1325000
1742041,2019-12-30,13001,Malang,Jawa Timur,P1792,BRAND_H,6,1045000
1722808,2019-11-28,15570,Jakarta Selatan,DKI Jakarta,P2880,BRAND_R,12,450000
1679590,2019-08-07,15039,Jakarta Pusat,DKI Jakarta,P2931,BRAND_R,2,1045000
1730059,2019-12-11,16916,Bogor,Jawa Barat,P1868,BRAND_J,1,1500000
1726750,2019-12-05,14456,Jakarta Timur,DKI Jakarta,P2763,BRAND_P,1,590000
1701970,2019-10-14,17557,Jakarta Selatan,DKI Jakarta,P2064,BRAND_L,8,159000
1685608,2019-08-25,16764,Jakarta Selatan,DKI Jakarta,P0436,BRAND_B,1,2095000
1695622,2019-09-26,16764,Jakarta Selatan,DKI Jakarta,P0436,BRAND_B,2,2095000
1727272,2019-12-06,17295,Depok,Jawa Barat,P2407,BRAND_P,6,310000
1698574,2019-10-04,14388,Jakarta Pusat,DKI Jakarta,P1793,BRAND_H,12,590000
1717453,2019-11-18,17220,Jakarta Selatan,DKI Jakarta,P3220,BRAND_S,4,695000
1736425,2019-12-20,16327,Jakarta Barat,DKI Jakarta,P3510,BRAND_S,4,747000
1716310,2019-11-14,17571,Surakarta,Jawa Tengah,P3577,BRAND_S,1,450000
1683625,2019-08-19,15372,Jakarta Selatan,DKI Jakarta,P3227,BRAND_S,128,264000
1673869,2019-07-18,18283,Jakarta Selatan,DKI Jakarta,P3631,BRAND_S,1,310000
1701550,2019-10-13,14769,Bekasi,Jawa Barat,P2719,BRAND_P,2,1325000
1715512,2019-11-13,16470,Jakarta Utara,DKI Jakarta,P0765,BRAND_C,1,1465000
1711270,2019-11-04,14451,Jakarta Selatan,DKI Jakarta,P3240,BRAND_S,5,289000
1679662,2019-08-07,13263,Yogyakarta,Yogyakarta,P2812,BRAND_P,4,450000
1727515,2019-12-06,13999,Bekasi,Jawa Barat,P3596,BRAND_S,3,1745000
1742749,2019-12-31,13685,Jakarta Pusat,DKI Jakarta,P3001,BRAND_R,1,149000
1672327,2019-07-15,14808,Bogor,Jawa Barat,P0362,BRAND_B,2,1325000
1718539,2019-11-20,14550,Yogyakarta,Yogyakarta,P3340,BRAND_S,6,205000
1699201,2019-10-07,17139,Jakarta Selatan,DKI Jakarta,P2972,BRAND_R,8,884000
1721599,2019-11-26,17495,Bandung,Jawa Barat,P0881,BRAND_C,6,904000
1740214,2019-12-26,15500,Jakarta Barat,DKI Jakarta,P3029,BRAND_R,10,590000
1728526,2019-12-09,15291,Jakarta Pusat,DKI Jakarta,P2084,BRAND_L,24,310000
1683775,2019-08-20,15513,Jakarta Pusat,DKI Jakarta,P0169,BRAND_A,4,1325000
1731952,2019-12-13,16426,Jakarta Pusat,DKI Jakarta,P2475,BRAND_P,2,740000
1698646,2019-10-04,14895,Malang,Jawa Timur,P3360,BRAND_S,6,1150000
1707436,2019-10-25,18008,Yogyakarta,Yogyakarta,P2433,BRAND_P,12,229000
1685692,2019-08-25,17841,Jakarta Utara,DKI Jakarta,P0057,BRAND_A,1,450000
1718302,2019-11-20,17865,Jakarta Utara,DKI Jakarta,P2445,BRAND_P,24,205000
1716682,2019-11-15,15051,Jakarta Selatan,DKI Jakarta,P0577,BRAND_B,3,1325000
1740928,2019-12-27,14503,Jakarta Selatan,DKI Jakarta,P0579,BRAND_B,6,884000
1734073,2019-12-17,12705,Denpasar,Bali,P0474,BRAND_B,24,54000
1709032,2019-10-30,15106,Jakarta Selatan,DKI Jakarta,P0232,BRAND_A,12,450000
1684171,2019-08-21,17068,Malang,Jawa Timur,P2099,BRAND_L,10,590000
1709164,2019-10-31,12628,Denpasar,Bali,P3296,BRAND_S,6,1465000
1669582,2019-07-08,16205,Jakarta Timur,DKI Jakarta,P3596,BRAND_S,2,1745000
1706182,2019-10-23,15796,Jakarta Barat,DKI Jakarta,P1708,BRAND_H,12,590000
1718020,2019-11-19,13309,Jakarta Selatan,DKI Jakarta,P2102,BRAND_L,10,590000
1692184,2019-09-16,14505,Jakarta Timur,DKI Jakarta,P2891,BRAND_R,12,450000
1668991,2019-07-05,17797,Jakarta Selatan,DKI Jakarta,P2088,BRAND_L,2,590000
1736344,2019-12-20,15872,Jakarta Selatan,DKI Jakarta,P3047,BRAND_R,2,450000
1721311,2019-11-26,15214,Jakarta Barat,DKI Jakarta,P0577,BRAND_B,4,1325000
1710310,2019-11-01,15719,Jakarta Barat,DKI Jakarta,P0757,BRAND_C,2,695000
1716637,2019-11-15,13918,Jakarta Selatan,DKI Jakarta,P4100,BRAND_W,288,86000
1704673,2019-10-21,17377,Jakarta Pusat,DKI Jakarta,P2765,BRAND_P,2,450000
1728229,2019-12-08,14382,Jakarta Barat,DKI Jakarta,P1911,BRAND_J,1,740000
1732516,2019-12-15,13118,Bandung,Jawa Barat,P2812,BRAND_P,6,590000
1710676,2019-11-03,16595,Tangerang,Banten,P0126,BRAND_A,1,205000
1730350,2019-12-11,13447,Surakarta,Jawa Tengah,P3020,BRAND_R,10,590000
1676251,2019-07-28,18226,Jakarta Utara,DKI Jakarta,P2000,BRAND_L,6,1045000
1690069,2019-09-09,16210,Semarang,Jawa Tengah,P2978,BRAND_R,2,3494000
1688785,2019-09-04,15494,Surakarta,Jawa Tengah,P3289,BRAND_S,12,740000
1731484,2019-12-13,18210,Bogor,Jawa Barat,P3013,BRAND_R,3,1745000
1686829,2019-08-29,17735,Malang,Jawa Timur,P2932,BRAND_R,6,904000
1704706,2019-10-21,13410,Bekasi,Jawa Barat,P0784,BRAND_C,4,2025000
1734730,2019-12-18,13448,Yogyakarta,Yogyakarta,P2942,BRAND_R,6,904000
1713649,2019-11-08,16081,Jakarta Utara,DKI Jakarta,P1754,BRAND_H,6,310000
1726768,2019-12-05,14262,Jakarta Utara,DKI Jakarta,P0799,BRAND_C,12,520000
1718179,2019-11-19,16056,Jakarta Barat,DKI Jakarta,P0247,BRAND_A,10,310000
1727797,2019-12-08,16923,Depok,Jawa Barat,P3217,BRAND_S,3,1325000
1739605,2019-12-25,15544,Tangerang,Banten,P2949,BRAND_R,25,159000
1733482,2019-12-17,16782,Jakarta Timur,DKI Jakarta,P2900,BRAND_R,18,1045000
1686520,2019-08-28,14530,Bandung,Jawa Barat,P4075,BRAND_W,6,904000
1715230,2019-11-13,15853,Jakarta Utara,DKI Jakarta,P0758,BRAND_C,1,695000
1734688,2019-12-18,16066,Jakarta Timur,DKI Jakarta,P3019,BRAND_R,2,345000
1687693,2019-09-01,15058,Jakarta Pusat,DKI Jakarta,P2102,BRAND_L,1,590000
1703416,2019-10-17,12854,Yogyakarta,Yogyakarta,P2600,BRAND_P,15,1045000
1723960,2019-12-01,12619,Denpasar,Bali,P2443,BRAND_P,48,205000
1710349,2019-11-01,12856,Surakarta,Jawa Tengah,P3625,BRAND_S,1,1024000
1698862,2019-10-06,17218,Malang,Jawa Timur,P3421,BRAND_S,3,1185000
1670413,2019-07-09,15125,Surabaya,Jawa Timur,P3531,BRAND_S,100,264000
1670332,2019-07-09,14426,Yogyakarta,Yogyakarta,P2896,BRAND_R,6,1325000
1699225,2019-10-07,16984,Jakarta Pusat,DKI Jakarta,P2531,BRAND_P,3,310000
1735201,2019-12-19,12748,Jakarta Utara,DKI Jakarta,P2781,BRAND_P,2,520000
1699036,2019-10-07,17685,Yogyakarta,Yogyakarta,P2428,BRAND_P,10,310000
1726750,2019-12-05,14456,Jakarta Timur,DKI Jakarta,P0077,BRAND_A,2,450000
1712011,2019-11-05,14624,Surakarta,Jawa Tengah,P3592,BRAND_S,3,1745000
1687675,2019-08-30,13451,Jakarta Timur,DKI Jakarta,P0931,BRAND_C,4,1395000
1680778,2019-08-11,13654,Bogor,Jawa Barat,P0708,BRAND_C,12,520000
1682794,2019-08-16,16365,Jakarta Selatan,DKI Jakarta,P2928,BRAND_R,3,2795000
1676584,2019-07-29,13373,Bogor,Jawa Barat,P3296,BRAND_S,6,1465000
1723984,2019-12-01,13447,Surakarta,Jawa Tengah,P2435,BRAND_P,6,904000
1709584,2019-10-31,13816,Denpasar,Bali,P3292,BRAND_S,6,1465000
1716877,2019-11-17,16017,Malang,Jawa Timur,P3044,BRAND_R,1,6995000
1720024,2019-11-24,16949,Jakarta Pusat,DKI Jakarta,P0812,BRAND_C,72,149000
1686598,2019-08-28,12748,Jakarta Utara,DKI Jakarta,P2481,BRAND_P,1,590000
1711465,2019-11-04,14096,Surakarta,Jawa Tengah,P0791,BRAND_C,1,3789000
1710034,2019-11-01,16477,Semarang,Jawa Tengah,P0791,BRAND_C,6,1745000
1724197,2019-12-01,13523,Bandung,Jawa Barat,P3462,BRAND_S,12,303000
1668169,2019-07-03,17841,Jakarta Utara,DKI Jakarta,P3341,BRAND_S,3,205000
1732042,2019-12-13,13960,Jakarta Selatan,DKI Jakarta,P4080,BRAND_W,24,113000
1732513,2019-12-15,14159,Jakarta Utara,DKI Jakarta,P0733,BRAND_C,4,310000
1696627,2019-09-30,16820,Jakarta Selatan,DKI Jakarta,P1892,BRAND_J,10,695000
1708600,2019-10-29,16374,Jakarta Pusat,DKI Jakarta,P3270,BRAND_S,1,450000
1689643,2019-09-08,16370,Semarang,Jawa Tengah,P3261,BRAND_S,4,450000
1708213,2019-10-29,13319,Yogyakarta,Yogyakarta,P3621,BRAND_S,3,2095000
1732603,2019-12-15,18127,Malang,Jawa Timur,P0893,BRAND_C,3,240000
1736089,2019-12-20,13985,Bekasi,Jawa Barat,P3077,BRAND_R,12,590000
1697986,2019-10-03,16076,Jakarta Utara,DKI Jakarta,P0491,BRAND_B,12,450000
1716871,2019-11-17,14800,Jakarta Pusat,DKI Jakarta,P1960,BRAND_L,2,4387000
1736995,2019-12-22,15436,Yogyakarta,Yogyakarta,P1883,BRAND_J,1,740000
1691833,2019-09-16,17581,Purwokerto,Jawa Tengah,P2088,BRAND_L,10,590000
1681180,2019-08-12,14808,Bogor,Jawa Barat,P3631,BRAND_S,10,310000
1741579,2019-12-29,16535,Yogyakarta,Yogyakarta,P2967,BRAND_R,4,1745000
1688854,2019-09-05,14462,Jakarta Pusat,DKI Jakarta,P0862,BRAND_C,1,4475000
1675261,2019-07-24,14577,Jakarta Selatan,DKI Jakarta,P0898,BRAND_C,3,740000
1729054,2019-12-09,17235,Surabaya,Jawa Timur,P0797,BRAND_C,2,747000
1736986,2019-12-22,15861,Tangerang,Banten,P0733,BRAND_C,5,310000
1711465,2019-11-04,14096,Surakarta,Jawa Tengah,P2094,BRAND_L,2,1458000
1667506,2019-07-02,14525,Yogyakarta,Yogyakarta,P0860,BRAND_C,1,1465000
1695388,2019-09-26,15719,Jakarta Barat,DKI Jakarta,P1913,BRAND_J,3,740000
1685077,2019-08-23,14143,Jakarta Timur,DKI Jakarta,P0362,BRAND_B,4,1325000
1717960,2019-11-19,15861,Tangerang,Banten,P0733,BRAND_C,4,310000
1723636,2019-11-29,17084,Jakarta Selatan,DKI Jakarta,P3108,BRAND_S,1,1745000
1695454,2019-09-26,16923,Depok,Jawa Barat,P3212,BRAND_S,1,590000
1666774,2019-07-01,15073,Bekasi,Jawa Barat,P3222,BRAND_S,12,1898000
1669891,2019-07-08,13999,Bekasi,Jawa Barat,P1901,BRAND_J,10,740000
1689067,2019-09-05,17248,Tangerang,Banten,P3616,BRAND_S,3,240000
1727260,2019-12-06,17841,Jakarta Utara,DKI Jakarta,P0272,BRAND_A,1,159000
1701313,2019-10-11,15975,Jakarta Barat,DKI Jakarta,P2492,BRAND_P,6,1045000
1713085,2019-11-07,16770,Bekasi,Jawa Barat,P4015,BRAND_W,2,310000
1716271,2019-11-14,13573,Jakarta Selatan,DKI Jakarta,P3938,BRAND_W,2,2095000
1699351,2019-10-07,15673,Jakarta Selatan,DKI Jakarta,P3574,BRAND_S,12,450000
1675015,2019-07-23,16824,Surabaya,Jawa Timur,P3304,BRAND_S,12,450000
1693960,2019-09-20,14776,Jakarta Utara,DKI Jakarta,P2880,BRAND_R,12,450000
1708084,2019-10-28,16183,Jakarta Barat,DKI Jakarta,P0791,BRAND_C,3,1745000
1692235,2019-09-16,17083,Bekasi,Jawa Barat,P2707,BRAND_P,16,450000
1734688,2019-12-18,16066,Jakarta Timur,DKI Jakarta,P3260,BRAND_S,1,450000
1685128,2019-08-23,17790,Bogor,Jawa Barat,P3546,BRAND_S,5,590000
1700368,2019-10-10,13134,Semarang,Jawa Tengah,P4026,BRAND_W,4,2095000
1679599,2019-08-07,15795,Jakarta Timur,DKI Jakarta,P1914,BRAND_J,10,740000
1707670,2019-10-27,16283,Jakarta Selatan,DKI Jakarta,P0766,BRAND_C,2,590000
1741516,2019-12-29,15867,Jakarta Barat,DKI Jakarta,P2925,BRAND_R,2,1150000
1708384,2019-10-29,16556,Jakarta Pusat,DKI Jakarta,P1685,BRAND_H,12,747000
1693006,2019-09-18,15800,Jakarta Barat,DKI Jakarta,P2411,BRAND_P,1,113000
1673986,2019-07-19,17979,Bekasi,Jawa Barat,P3070,BRAND_R,2,450000
1732441,2019-12-15,14525,Yogyakarta,Yogyakarta,P1908,BRAND_J,2,740000
1676089,2019-07-26,16746,Jakarta Utara,DKI Jakarta,P2924,BRAND_R,10,310000
1674370,2019-07-22,15834,Purwokerto,Jawa Tengah,P1867,BRAND_J,12,520000
1667563,2019-07-02,12748,Jakarta Utara,DKI Jakarta,P3348,BRAND_S,10,450000
1731322,2019-12-12,16558,Jakarta Barat,DKI Jakarta,P0931,BRAND_C,4,1395000
1682101,2019-08-14,17229,Yogyakarta,Yogyakarta,P1906,BRAND_J,2,740000
1683316,2019-08-19,15218,Yogyakarta,Yogyakarta,P0124,BRAND_A,2,240000
1671979,2019-07-15,14194,Purwokerto,Jawa Tengah,P2978,BRAND_R,2,3494000
1694257,2019-09-24,16126,Jakarta Barat,DKI Jakarta,P3596,BRAND_S,21,1745000
1710757,2019-11-04,14665,Jakarta Selatan,DKI Jakarta,P3629,BRAND_S,12,450000
1732636,2019-12-15,16931,Jakarta Pusat,DKI Jakarta,P0106,BRAND_A,3,450000
1707739,2019-10-28,14096,Surakarta,Jawa Tengah,P3254,BRAND_S,2,873000
1717426,2019-11-18,15271,Jakarta Selatan,DKI Jakarta,P3217,BRAND_S,1,1325000
1696948,2019-09-30,16712,Surakarta,Jawa Tengah,P2097,BRAND_L,3,590000
1732810,2019-12-16,15500,Jakarta Barat,DKI Jakarta,P0671,BRAND_C,12,159000
1730716,2019-12-12,13308,Jakarta Pusat,DKI Jakarta,P2766,BRAND_P,12,450000
1731151,2019-12-12,14191,Bogor,Jawa Barat,P0816,BRAND_C,72,113000
1728238,2019-12-08,16877,Purwokerto,Jawa Tengah,P0257,BRAND_A,9,450000
1699681,2019-10-08,17092,Jakarta Selatan,DKI Jakarta,P2580,BRAND_P,4,904000
1678540,2019-08-02,14534,Bandung,Jawa Barat,P0890,BRAND_C,2,159000
1673848,2019-07-18,15530,Jakarta Barat,DKI Jakarta,P3243,BRAND_S,6,1150000
1685701,2019-08-25,16655,Jakarta Timur,DKI Jakarta,P3255,BRAND_S,2,1745000
1738999,2019-12-25,14893,Malang,Jawa Timur,P2806,BRAND_P,12,740000
1678069,2019-08-01,15416,Yogyakarta,Yogyakarta,P2090,BRAND_L,10,590000
1685752,2019-08-26,16904,Bandung,Jawa Barat,P0517,BRAND_B,1,450000
1699777,2019-10-08,15201,Semarang,Jawa Tengah,P0329,BRAND_B,24,205000
1689634,2019-09-08,17049,Jakarta Utara,DKI Jakarta,P4057,BRAND_W,2,2445000
1686136,2019-08-27,12644,Denpasar,Bali,P2945,BRAND_R,36,149000
1684750,2019-08-22,13813,Denpasar,Bali,P2855,BRAND_R,24,310000
1730086,2019-12-11,16469,Jakarta Selatan,DKI Jakarta,P3546,BRAND_S,2,590000
1672897,2019-07-16,17420,Bekasi,Jawa Barat,P1911,BRAND_J,10,740000
1713925,2019-11-11,12475,Denpasar,Bali,P2789,BRAND_P,100,26000
1671388,2019-07-11,17841,Jakarta Utara,DKI Jakarta,P0870,BRAND_C,24,450000
1706341,2019-10-24,18235,Bogor,Jawa Barat,P2494,BRAND_P,12,1045000
1733254,2019-12-16,12904,Jakarta Selatan,DKI Jakarta,P3948,BRAND_W,1,2095000
1696354,2019-09-29,15365,Bekasi,Jawa Barat,P3487,BRAND_S,25,159000
1672405,2019-07-15,16713,Yogyakarta,Yogyakarta,P0682,BRAND_C,12,159000
1737004,2019-12-22,15555,Depok,Jawa Barat,P0174,BRAND_A,1,450000
1685320,2019-08-23,17841,Jakarta Utara,DKI Jakarta,P0737,BRAND_C,1,310000
1696264,2019-09-29,16744,Yogyakarta,Yogyakarta,P2775,BRAND_P,1,1325000
1680259,2019-08-08,15839,Jakarta Selatan,DKI Jakarta,P2514,BRAND_P,6,904000
1668151,2019-07-03,14367,Malang,Jawa Timur,P4012,BRAND_W,8,1024000
1710310,2019-11-01,15719,Jakarta Barat,DKI Jakarta,P1903,BRAND_J,5,740000
1742998,2019-12-31,17883,Jakarta Selatan,DKI Jakarta,P3241,BRAND_S,1,289000
1724122,2019-12-01,17107,Jakarta Selatan,DKI Jakarta,P0797,BRAND_C,4,747000
1711504,2019-11-05,14857,Jakarta Barat,DKI Jakarta,P2760,BRAND_P,12,590000
1699873,2019-10-09,17315,Jakarta Selatan,DKI Jakarta,P2715,BRAND_P,6,1045000
1738378,2019-12-24,17173,Jakarta Utara,DKI Jakarta,P1971,BRAND_L,24,2095000
1669321,2019-07-05,14401,Yogyakarta,Yogyakarta,P4057,BRAND_W,16,2095000
1698073,2019-10-03,13871,Yogyakarta,Yogyakarta,P1910,BRAND_J,10,740000
1679437,2019-08-06,15051,Jakarta Selatan,DKI Jakarta,P2007,BRAND_L,3,520000
1716928,2019-11-17,14432,Jakarta Barat,DKI Jakarta,P1701,BRAND_H,8,149000
1708543,2019-10-29,15228,Jakarta Timur,DKI Jakarta,P3020,BRAND_R,10,590000
1710307,2019-11-01,16455,Bekasi,Jawa Barat,P0798,BRAND_C,6,747000
1669366,2019-07-05,15856,Jakarta Utara,DKI Jakarta,P3531,BRAND_S,100,264000
1715536,2019-11-13,16869,Jakarta Pusat,DKI Jakarta,P3128,BRAND_S,1,450000
1704154,2019-10-18,18189,Jakarta Selatan,DKI Jakarta,P1867,BRAND_J,12,520000
1727281,2019-12-06,15965,Tangerang,Banten,P0092,BRAND_A,6,450000
1689067,2019-09-05,17248,Tangerang,Banten,P2656,BRAND_P,4,240000
1736035,2019-12-19,17841,Jakarta Utara,DKI Jakarta,P2827,BRAND_P,41,450000
1685320,2019-08-23,17841,Jakarta Utara,DKI Jakarta,P1906,BRAND_J,2,740000
1695985,2019-09-27,14004,Jakarta Selatan,DKI Jakarta,P2631,BRAND_P,4,2987000
1737589,2019-12-23,14096,Surakarta,Jawa Tengah,P2433,BRAND_P,2,450000
1668175,2019-07-03,13985,Bekasi,Jawa Barat,P3588,BRAND_S,12,695000
1686859,2019-08-29,15061,Jakarta Utara,DKI Jakarta,P3588,BRAND_S,24,590000
1737280,2019-12-23,13081,Bekasi,Jawa Barat,P0519,BRAND_B,8,310000
1734811,2019-12-18,14096,Surakarta,Jawa Tengah,P1991,BRAND_L,1,873000
1685455,2019-08-23,16775,Surakarta,Jawa Tengah,P2900,BRAND_R,1,1045000
1690846,2019-09-12,16945,Jakarta Timur,DKI Jakarta,P1903,BRAND_J,10,740000
1673680,2019-07-18,15228,Jakarta Timur,DKI Jakarta,P2975,BRAND_R,12,590000
1737502,2019-12-23,16800,Jakarta Selatan,DKI Jakarta,P1780,BRAND_H,2,2200000
1731511,2019-12-13,13456,Jakarta Barat,DKI Jakarta,P0582,BRAND_B,3,2095000
1670338,2019-07-09,16774,Semarang,Jawa Tengah,P2485,BRAND_P,2,1045000
1690639,2019-09-11,16729,Jakarta Utara,DKI Jakarta,P2104,BRAND_L,5,695000
1698799,2019-10-06,17299,Jakarta Barat,DKI Jakarta,P0609,BRAND_B,2,590000
1705732,2019-10-23,15301,Jakarta Selatan,DKI Jakarta,P3588,BRAND_S,12,695000
1740295,2019-12-26,15373,Bandung,Jawa Barat,P3222,BRAND_S,2,2200000
1687606,2019-08-30,13200,Jakarta Timur,DKI Jakarta,P3215,BRAND_S,6,1325000
1687267,2019-08-29,13218,Jakarta Pusat,DKI Jakarta,P2541,BRAND_P,28,86000
1716850,2019-11-17,15000,Yogyakarta,Yogyakarta,P0311,BRAND_B,2,1745000
1687687,2019-08-30,16271,Jakarta Selatan,DKI Jakarta,P2924,BRAND_R,20,310000
1712572,2019-11-06,15555,Depok,Jawa Barat,P3013,BRAND_R,3,1745000
1678075,2019-08-01,15675,Yogyakarta,Yogyakarta,P4009,BRAND_W,6,1045000
1672405,2019-07-15,16713,Yogyakarta,Yogyakarta,P4059,BRAND_W,1,2795000
1672453,2019-07-15,14796,Yogyakarta,Yogyakarta,P0128,BRAND_A,6,205000
1712599,2019-11-06,17096,Jakarta Selatan,DKI Jakarta,P2570,BRAND_P,12,740000
1691827,2019-09-16,15801,Tangerang,Banten,P3266,BRAND_S,4,1745000
1702984,2019-10-16,13959,Bekasi,Jawa Barat,P2830,BRAND_P,1,1045000
1688065,2019-09-02,13869,Bogor,Jawa Barat,P3655,BRAND_S,12,159000
1675441,2019-07-25,15271,Jakarta Selatan,DKI Jakarta,P4077,BRAND_W,2,3494000
1727044,2019-12-05,16903,Jakarta Pusat,DKI Jakarta,P3428,BRAND_S,12,450000
1720531,2019-11-25,14808,Bogor,Jawa Barat,P3047,BRAND_R,12,450000
1681513,2019-08-13,13081,Bekasi,Jawa Barat,P0318,BRAND_B,12,159000
1701550,2019-10-13,14769,Bekasi,Jawa Barat,P0160,BRAND_A,1,1500000
1708450,2019-10-29,14057,Jakarta Barat,DKI Jakarta,P0811,BRAND_C,6,1745000
1709584,2019-10-31,13816,Denpasar,Bali,P3080,BRAND_R,6,1045000
1692070,2019-09-16,17562,Jakarta Pusat,DKI Jakarta,P2093,BRAND_L,10,590000
1705780,2019-10-23,13988,Surabaya,Jawa Timur,P3330,BRAND_S,4,1395000
1737904,2019-12-24,18118,Jakarta Selatan,DKI Jakarta,P0798,BRAND_C,2,747000
1738888,2019-12-25,14963,Bandung,Jawa Barat,P2087,BRAND_L,1,590000
1689574,2019-09-06,16678,Depok,Jawa Barat,P4073,BRAND_W,12,310000
1698256,2019-10-04,17841,Jakarta Utara,DKI Jakarta,P3180,BRAND_S,1,2375000
1724038,2019-12-01,12645,Denpasar,Bali,P3591,BRAND_S,6,740000
1724896,2019-12-03,17964,Tangerang,Banten,P1685,BRAND_H,1,747000
1680745,2019-08-11,16255,Bogor,Jawa Barat,P0870,BRAND_C,24,450000
1682704,2019-08-15,12476,Denpasar,Bali,P0915,BRAND_C,24,159000
1721710,2019-11-26,14667,Jakarta Selatan,DKI Jakarta,P3938,BRAND_W,6,2095000
1691164,2019-09-12,15232,Jakarta Utara,DKI Jakarta,P0132,BRAND_A,24,205000
1720030,2019-11-24,13566,Jakarta Pusat,DKI Jakarta,P2766,BRAND_P,2,450000
1726441,2019-12-04,15594,Jakarta Pusat,DKI Jakarta,P3132,BRAND_S,6,1745000
1685752,2019-08-26,16904,Bandung,Jawa Barat,P3477,BRAND_S,2,520000
1677085,2019-07-30,12839,Jakarta Selatan,DKI Jakarta,P3629,BRAND_S,12,450000
1669627,2019-07-08,14719,Yogyakarta,Yogyakarta,P2572,BRAND_P,1,3494000
1736035,2019-12-19,17841,Jakarta Utara,DKI Jakarta,P2064,BRAND_L,5,159000
1676773,2019-07-30,15785,Jakarta Utara,DKI Jakarta,P2790,BRAND_P,100,264000
1686832,2019-08-29,17315,Jakarta Selatan,DKI Jakarta,P2756,BRAND_P,432,138000
1696297,2019-09-29,16241,Jakarta Timur,DKI Jakarta,P2091,BRAND_L,1,590000
1680781,2019-08-11,14044,Bogor,Jawa Barat,P3255,BRAND_S,1,1745000
1668595,2019-07-04,14963,Bandung,Jawa Barat,P2667,BRAND_P,1,1920000
1736785,2019-12-22,15443,Depok,Jawa Barat,P0851,BRAND_C,1,520000
1742266,2019-12-31,14737,Yogyakarta,Yogyakarta,P2001,BRAND_L,30,747000
1701916,2019-10-14,12621,Denpasar,Bali,P3588,BRAND_S,48,695000
1716937,2019-11-17,15022,Bandung,Jawa Barat,P2000,BRAND_L,3,1045000
1742449,2019-12-31,15157,Jakarta Barat,DKI Jakarta,P0461,BRAND_B,12,450000
1680751,2019-08-11,14659,Malang,Jawa Timur,P1895,BRAND_J,5,740000
1724143,2019-12-01,15427,Depok,Jawa Barat,P3479,BRAND_S,1,520000
1686640,2019-08-28,13975,Jakarta Selatan,DKI Jakarta,P2421,BRAND_P,6,159000
1677319,2019-07-31,15889,Jakarta Timur,DKI Jakarta,P3019,BRAND_R,1,345000
1671925,2019-07-14,16744,Yogyakarta,Yogyakarta,P0329,BRAND_B,2,205000
1673674,2019-07-18,17652,Jakarta Pusat,DKI Jakarta,P2521,BRAND_P,4,1745000
1700938,2019-10-11,13141,Jakarta Pusat,DKI Jakarta,P3635,BRAND_S,6,904000
1729777,2019-12-10,13614,Depok,Jawa Barat,P2813,BRAND_P,2,747000
1695673,2019-09-26,14713,Jakarta Timur,DKI Jakarta,P0733,BRAND_C,3,310000
1688893,2019-09-05,13488,Surabaya,Jawa Timur,P1780,BRAND_H,3,2095000
1713148,2019-11-07,16670,Bekasi,Jawa Barat,P0791,BRAND_C,3,1745000
1738051,2019-12-24,15218,Yogyakarta,Yogyakarta,P4009,BRAND_W,32,904000
1737442,2019-12-23,13263,Yogyakarta,Yogyakarta,P4020,BRAND_W,5,450000
